"시군구별(1)","보험료분위별(1)",2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019
"시군구별(1)","보험료분위별(1)",계,계,계,직장,직장,직장,직장,직장,직장,직장,직장,직장,지역,지역,지역,계,계,계,직장,직장,직장,직장,직장,직장,직장,직장,직장,지역,지역,지역,계,계,계,직장,직장,직장,직장,직장,직장,직장,직장,직장,지역,지역,지역,계,계,계,직장,직장,직장,직장,직장,직장,직장,직장,직장,지역,지역,지역,계,계,계,직장,직장,직장,직장,직장,직장,직장,직장,직장,지역,지역,지역,계,계,계,직장,직장,직장,직장,직장,직장,직장,직장,직장,지역,지역,지역,계,계,계,직장,직장,직장,직장,직장,직장,직장,직장,직장,지역,지역,지역
"시군구별(1)","보험료분위별(1)",소계,소계,소계,소계,소계,소계,근로자,근로자,근로자,공교,공교,공교,소계,소계,소계,소계,소계,소계,소계,소계,소계,근로자,근로자,근로자,공교,공교,공교,소계,소계,소계,소계,소계,소계,소계,소계,소계,근로자,근로자,근로자,공교,공교,공교,소계,소계,소계,소계,소계,소계,소계,소계,소계,근로자,근로자,근로자,공교,공교,공교,소계,소계,소계,소계,소계,소계,소계,소계,소계,근로자,근로자,근로자,공교,공교,공교,소계,소계,소계,소계,소계,소계,소계,소계,소계,근로자,근로자,근로자,공교,공교,공교,소계,소계,소계,소계,소계,소계,소계,소계,소계,근로자,근로자,근로자,공교,공교,공교,소계,소계,소계
"시군구별(1)","보험료분위별(1)",세대수 (세대),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),가입자 (명),평균보험료 (원),적용인구 (명),세대수 (세대),평균보험료 (원),적용인구 (명)
"인천","5분위",136438,54185,270063,93508,57419,189297,91384,57432,185729,2124,56850,3568,42930,47142,80766,141466,56264,276854,96962,60320,193465,94980,60314,190054,1982,60584,3411,44504,47429,83389,144955,58648,276547,100252,62208,192633,98202,62191,189311,2050,63007,3322,44703,50664,83914,150009,61690,278365,104924,64862,195505,102627,64849,191867,2297,65470,3638,45085,54306,82860,156102,64360,279413,110768,67492,198418,108489,67489,194820,2279,67654,3598,45334,56707,80995,160846,663929,276128,113502,785388,195309,110912,785336,191577,2590,783374,3732,47344,421391,80819,164175,68321,275715,116049,77388,194883,112966,77391,190516,3083,77261,4367,48126,46458,80832
"인천","6분위",140026,69072,307890,93816,69708,211046,90199,69707,204326,3617,69738,6720,46210,67780,96844,145053,72214,315563,98539,73460,219075,94759,73437,212017,3780,74037,7058,46514,69573,96488,146620,75072,307304,101586,75643,218158,97814,75618,211705,3772,76270,6453,45034,73785,89146,149928,78512,306063,104987,78521,220008,100832,78484,212944,4155,79431,7064,44941,78490,86055,153368,81419,303264,108134,81227,218363,104167,81204,211807,3967,81836,6556,45234,81878,84901,161323,858395,303156,114457,935298,218884,109897,934886,211689,4560,945025,7195,46866,706387,84272,167544,86352,308208,117267,91352,217265,112240,91349,209758,5027,91431,7507,50277,74689,90943
"인천","7분위",137768,87959,341721,92628,85965,238711,85788,85920,223727,6840,86525,14984,45140,92051,103010,140315,91762,342340,94950,90570,241557,88196,90487,226007,6754,91656,15550,45365,94257,100783,144796,95144,343889,99298,93266,244833,92725,93218,230992,6573,93946,13841,45498,99243,99056,147718,99093,342395,102356,96555,245302,95976,96520,232218,6380,97087,13084,45362,104819,97093,152857,102322,342796,106161,99351,247109,99275,99290,233472,6886,100238,13637,46696,109077,95687,157940,1096759,339683,110314,1135781,244742,103140,1134079,231355,7174,1149388,13387,47626,1028965,94941,161441,108100,326208,114156,110316,244613,106727,110264,230901,7429,111061,13712,47285,102750,81595
"인천","8분위",129872,113904,356090,82585,108508,240129,69827,108332,205172,12758,109470,34957,47287,123328,115961,132318,118865,360424,84903,114643,245804,72061,114304,209689,12842,116543,36115,47415,126426,114620,134998,122900,360213,88490,117778,250501,76440,117478,217695,12050,119677,32806,46508,132647,109712,140458,127700,367518,93338,121879,258272,81249,121589,225813,12089,123826,32459,47120,139230,109246,143803,131631,366165,96082,125435,258090,84731,125140,228307,11351,127639,29783,47721,144107,108075,147574,1424624,357853,100658,1433042,259475,89644,1427028,231883,11014,1456920,27592,46916,1410818,98378,154568,136759,361371,105159,137912,260731,94245,137666,234211,10914,140040,26520,49409,134306,100640
"인천","9분위",118418,151926,363976,71848,144606,240891,52909,144239,176019,18939,145633,64872,46570,163219,123085,119152,158123,362805,73485,152328,243408,54459,151821,178827,19026,153779,64581,45667,167448,119397,121956,163024,363158,77098,156196,249586,57544,155626,184513,19554,157872,65073,44858,174761,113572,125052,168965,365320,80112,161611,253088,60560,161054,189315,19552,163335,63773,44940,182075,112232,130012,173767,370112,83947,166197,258051,64207,165504,195463,19740,168448,62588,46065,187563,112061,135259,1927135,369864,88719,1894621,265087,68555,1890398,203290,20164,1915431,61797,46540,1978083,104777,140245,184435,370112,91459,181875,263137,71237,181010,202714,20222,184923,60423,48786,189233,106975
"인천","10분위",95994,251676,311215,55519,248096,200446,47555,257077,173857,7964,194466,26589,40475,256587,110769,97338,274623,308403,57095,281517,199908,49473,292556,175003,7622,209862,24905,40243,264841,108495,100751,268377,319991,61241,263763,214559,51931,273742,183744,9310,208096,30815,39510,275528,105432,104187,279334,325527,64542,275457,220969,54855,285961,189663,9687,215975,31306,39645,285644,104558,108656,287653,333056,67818,283914,227142,57118,295480,192882,10700,222171,34260,40838,293862,105914,111474,3392165,329600,68717,3226999,222374,57811,3418945,188543,10906,2567580,33831,42757,3630863,107226,117521,323624,341025,73278,315592,232621,62325,328166,199239,10953,244045,33382,44243,336928,108404
"경기","계",5334464,89431,12146321,3607557,88196,8700556,3374286,85602,8046660,233271,125716,653896,1726907,92013,3445765,5532521,94934,12426063,3792512,95568,8999802,3549626,92871,8315444,242886,134975,684358,1740009,93554,3426261,5706384,95502,12507238,3976420,94604,9173755,3727683,91792,8489302,248737,136744,684453,1729964,97566,3333483,5929429,99395,12732445,4184216,98268,9413738,3929516,95445,8728024,254700,141810,685714,1745213,102098,3318707,6168049,102724,12924441,4378085,101608,9589091,4118581,98753,8905978,259504,146927,683113,1789964,105453,3335350,6472421,4574939,13119484,4605104,4629938,9740369,4337526,4504224,9066671,267578,6266137,673698,1867317,4221644,3379115,6823917,112882,13392474,4820306,115111,9912376,4543523,112533,9239498,276783,157426,672878,2003611,107518,3480098
"경기","1분위",471060,18582,803096,335054,23817,644995,333782,23812,642695,1272,25230,2300,136006,5684,158101,499406,19044,840389,362723,24126,680747,361587,24119,678857,1136,26469,1890,136683,5557,159642,520720,20129,844744,383091,25257,683491,381972,25248,681725,1119,28157,1766,137629,5857,161253,538072,21089,857073,401145,26234,696228,399765,26224,694025,1380,29208,2203,136927,6015,160845,555492,21681,871350,417271,26902,708443,415836,26888,706260,1435,30990,2183,138221,5918,162907,570368,988219,888442,432353,1229994,711479,431036,1229318,709499,1317,1404390,1980,138015,269078,176963,583624,25866,889134,450479,31304,717109,449349,31290,715393,1130,36922,1716,133145,7470,172025
"경기","2분위",506247,26609,853368,350553,32643,658855,348114,32641,654956,2439,32943,3899,155694,13024,194513,529946,27892,878595,369080,34493,679185,366593,34488,675210,2487,35304,3975,160866,12746,199410,549079,29817,892345,389244,36620,693749,386780,36619,689979,2464,36833,3770,159835,13250,198596,568873,31834,913893,409077,38907,714717,405828,38902,709944,3249,39527,4773,159796,13726,199176,589713,33337,929147,427474,40895,727465,424110,40891,722608,3364,41385,4857,162239,13423,201682,614527,1596770,965902,452141,1999992,748564,447982,1999938,742711,4159,1957385,5853,162386,474692,217338,625332,42794,969676,475043,52414,771042,470614,52414,764884,4429,52490,6158,150289,12384,198634
"경기","3분위",519613,33874,884661,359692,39693,667471,353297,39699,657365,6395,39360,10106,159921,20785,217190,543059,35272,918694,376877,41861,695267,372285,41864,688121,4592,41620,7146,166182,20329,223427,566805,37121,931099,397988,43711,706962,392289,43713,698414,5699,43550,8548,168817,21586,224137,586425,39073,941862,413571,45850,712193,408286,45846,704381,5285,46102,7812,172854,22861,229669,608970,40635,952640,428126,48145,717687,422530,48143,709607,5596,48297,8080,180844,22857,234953,603496,1917195,945664,444743,2326497,727417,438963,2326084,719349,5780,2241504,8068,158753,555984,218247,634498,47206,973194,463005,58957,738409,457474,58950,730963,5531,59592,7446,171493,15477,234785
"경기","4분위",522680,42604,961955,364117,47634,694686,357332,47635,683900,6785,47574,10786,158563,31054,267269,540482,44511,976603,383828,49995,714091,376890,49991,703052,6938,50197,11039,156654,31075,262512,552735,46798,966866,398431,52067,713307,391119,52062,701985,7312,52346,11322,154304,33193,253559,581604,49580,996376,426869,54644,745943,419150,54636,734224,7719,55089,11719,154735,35607,250433,599570,51599,1004960,441500,57148,750617,434470,57148,740267,7030,57168,10350,158070,36099,254343,655037,2050434,1051628,462059,2547886,761652,453406,2547585,749580,8653,2562355,12072,192978,884808,289976,700754,53514,1083634,476647,66483,766427,465954,66479,751910,10693,66663,14517,224107,25931,317207
"경기","5분위",532203,54195,1051608,368928,57391,740163,360727,57397,726029,8201,57105,14134,163275,46973,311445,550840,56423,1080070,386995,60273,765973,378474,60265,751539,8521,60668,14434,163845,47328,314097,569361,58885,1084735,407290,62188,774785,398429,62181,760112,8861,62513,14673,162071,50585,309950,587837,61893,1089451,424731,64814,783325,414597,64801,767117,10134,65365,16208,163106,54285,306126,614934,64603,1099332,451760,67437,802003,440837,67431,784715,10923,67679,17288,163174,56756,297329,646340,2741848,1102111,471190,3140663,805191,459710,3139962,788035,11480,3026166,17156,175150,1586562,296920,683826,68787,1140403,494562,77401,825569,480336,77390,804858,14226,77761,20711,189264,46280,314834
"경기","6분위",534575,69210,1160278,365251,69795,804592,350261,69797,777019,14990,69737,27573,169324,67949,355686,556681,72339,1195805,386141,73482,842223,368892,73455,811063,17249,74063,31160,170540,69752,353582,579777,75327,1197746,405416,75720,856013,387544,75690,825226,17872,76362,30787,174361,74413,341733,604556,78734,1210491,424929,78529,869637,407053,78496,839451,17876,79280,30186,179627,79218,340854,632328,81742,1227257,445921,81293,880953,427578,81277,850594,18343,81662,30359,186407,82817,346304,657438,3405721,1219094,470658,3668018,888896,450180,3666918,856383,20478,3598004,32513,186780,2695449,330198,699747,86560,1269065,498382,91391,911163,475098,91387,875433,23284,91471,35730,201365,74604,357902
"경기","7분위",554430,87964,1336704,372571,86062,932040,345791,86042,874414,26780,86323,57626,181859,91859,404664,570542,91741,1357029,386221,90663,956909,357769,90604,893143,28452,91405,63766,184321,94000,400120,585345,95165,1358459,404665,93328,973810,376191,93282,913254,28474,93932,60556,180680,99277,384649,612262,99048,1388396,429688,96570,1005286,400727,96542,945390,28961,96960,59896,182574,104881,383110,635676,102291,1392332,448170,99440,1013257,418243,99404,954070,29927,99936,59187,187506,109104,379075,684915,4213245,1429551,472895,4344755,1018683,441368,4342728,959695,31527,4369940,58988,212020,3943611,410868,750226,107952,1438397,496891,110394,1038289,463040,110375,975902,33851,110656,62387,253335,103163,400108
"경기","8분위",565258,113792,1512844,371984,108785,1051310,321506,108645,914495,50478,109680,136815,193274,123429,461534,578651,118772,1541099,385164,114862,1086559,333088,114544,940934,52076,116898,145625,193487,126557,454540,592495,122807,1545264,400515,118015,1105316,350448,117754,969341,50067,119842,135975,191980,132806,439948,611646,127619,1565452,418837,122190,1130636,369377,121980,999180,49460,123763,131456,192809,139410,434816,642753,131407,1599928,445022,125703,1165349,396848,125497,1040420,48174,127395,124929,197731,144247,434579,681826,5453014,1619039,473743,5477339,1190138,426539,5468008,1072944,47204,5548264,117194,208083,5405699,428901,715774,136999,1641880,493942,138155,1199204,446615,137978,1083779,47327,139827,115425,221832,134424,442676
"경기","9분위",559277,152147,1689478,358279,145520,1170139,281669,145253,913369,76610,146501,256770,200998,163959,519339,567995,158249,1700970,367376,152930,1188416,286082,152508,916865,81294,154414,271551,200619,167989,512554,584051,162980,1712729,387406,156781,1223211,304538,156368,951780,82868,158296,271431,196645,175193,489518,609849,168723,1751874,411590,162043,1266154,328235,161619,997997,83355,163713,268157,198259,182590,485720,636984,173574,1790104,432660,166675,1302775,348986,166179,1039803,83674,168744,262972,204324,188183,487329,667143,7559373,1795416,455081,7442489,1326443,369657,7408846,1066115,85424,7374925,260328,212062,7596714,468973,700582,184431,1824810,475852,182233,1341377,389985,181599,1085231,85867,185112,256146,224730,189084,483433
"경기","10분위",569121,265235,1892329,361128,265261,1336305,321807,272646,1202418,39321,204819,133887,207993,265191,556024,594919,294860,1936809,388107,306240,1390432,347966,315442,1256660,40141,226470,133772,206812,273503,546377,606016,281105,1973251,402374,279133,1443111,358373,286759,1297486,44001,217018,145625,203642,285001,530140,628305,290579,2017577,423779,288309,1489619,376498,296291,1336315,47281,224746,153304,204526,295281,527958,651629,298876,2057391,440181,297523,1520542,389143,306254,1357634,51038,230957,162908,211448,301692,536849,691331,13273605,2102637,470241,12807687,1561906,418685,13325803,1402360,51556,9876769,159546,221090,14057817,540731,729554,335987,2162281,495503,329455,1603787,445058,338122,1451145,50445,252984,152642,234051,349816,558494
"강원","계",591853,70628,1260612,336547,73107,785027,302015,66995,681744,34532,126570,103283,255306,67360,475585,623203,75616,1324732,366344,80408,853096,313675,71261,699181,52669,134888,153915,256859,68780,471636,635583,77928,1320096,383807,81778,866388,330491,72854,714707,53316,137095,151681,251776,72060,453708,651442,81443,1327853,399917,85331,879941,345802,76468,729580,54115,141962,150361,251525,75261,447912,669371,84639,1331167,414230,88865,883894,359647,79944,735952,54583,147651,147942,255141,77776,447273,692312,1407925,1331951,431372,1600649,886089,375881,1443237,742607,55491,2655303,143482,260940,1137720,445862,716596,91332,1339770,451881,100195,897824,395927,91800,757455,55954,159597,140369,264715,76201,441946
"강원","1분위",79413,15993,125665,45183,23855,87143,45012,23849,86848,171,25353,295,34230,5615,38522,82403,15993,126888,46562,24062,86732,46390,24058,86445,172,25151,287,35841,5510,40156,82140,17050,123710,47293,25419,84699,47061,25399,84348,232,29436,351,34847,5692,39011,82326,17606,121556,47442,26275,82242,47186,26257,81870,256,29571,372,34884,5818,39314,85603,18030,123953,48961,27166,82564,48746,27153,82246,215,30065,318,36642,5823,41389,86858,316589,126903,49237,530088,80219,48976,529590,79857,261,560171,362,37621,106170,46684,92663,20386,131037,50332,31407,78102,50194,31390,77880,138,37377,222,42331,7282,52935
"강원","2분위",75479,24640,122867,44275,32636,84262,43772,32630,83469,503,33138,793,31204,13296,38605,74470,25845,120649,44651,34481,84221,43987,34476,83215,664,34823,1006,29819,12914,36428,77868,27650,124162,47822,36598,87400,47241,36601,86544,581,36374,856,30046,13407,36762,80891,29415,127256,50230,38862,89582,49619,38856,88686,611,39353,896,30661,13938,37674,82186,30456,126503,50797,40827,87852,50246,40824,87086,551,41078,766,31389,13672,38651,88499,535351,136450,52519,834904,88444,51699,834819,87288,820,836784,1156,35980,193686,48006,89265,36630,134144,54659,52233,89176,53922,52221,88107,737,53105,1069,34606,11986,44968
"강원","3분위",68030,32175,116544,41823,39536,79366,40947,39541,77951,876,39294,1415,26207,20428,37178,69379,33673,118307,43368,41803,81962,42352,41812,80295,1016,41432,1667,26011,20117,36345,70219,35672,116086,45115,43728,81318,43957,43740,79519,1158,43300,1799,25104,21194,34768,72017,37797,117518,47289,45911,83263,46154,45901,81524,1135,46315,1739,24728,22280,34255,75435,39149,120330,49743,48041,84931,48528,48049,83172,1215,47725,1759,25692,21932,35399,76857,819790,119893,53150,950985,87956,52209,950791,86703,941,957727,1253,23707,243667,31937,79902,44853,123586,54371,58822,88708,53395,58807,87426,976,59620,1282,25531,15107,34878
"강원","4분위",63045,41218,120171,38443,47406,77035,37414,47400,75225,1029,47630,1810,24602,31548,43136,67094,42752,123769,41310,49883,80290,40024,49876,78060,1286,50091,2230,25784,31327,43479,68928,45085,123893,43264,52044,81405,41766,52037,79035,1498,52220,2370,25664,33354,42488,70943,47532,124192,44717,54492,81471,42955,54461,78764,1762,55264,2707,26226,35665,42721,70980,49614,122663,45773,56974,80968,44518,56963,79070,1255,57352,1898,25207,36251,41695,71699,823622,118948,48326,1091095,82109,46711,1090876,79638,1615,1096698,2471,23373,371667,36839,73441,54611,119579,51954,66312,85821,49947,66308,83046,2007,66400,2775,21487,26318,33758
"강원","5분위",62516,52358,125018,33628,57077,69976,32398,57074,67677,1230,57160,2299,28888,46865,55042,63766,54405,128185,35166,60130,72993,33600,60118,70204,1566,60395,2789,28600,47364,55192,66172,57267,130815,38077,62112,76902,36257,62099,73837,1820,62363,3065,28095,50700,53913,68229,60436,132729,40079,64614,78633,37997,64561,75152,2082,65580,3481,28150,54488,54096,69066,62947,128717,41352,67192,77307,38974,67160,73505,2378,67718,3802,27714,56613,51410,71978,1035711,128388,44428,1283307,79994,41870,1282504,76049,2558,1297079,3945,27550,694828,48394,75224,65312,130761,46073,77300,80234,43255,77280,76091,2818,77604,4143,29151,46366,50527
"강원","6분위",57538,68714,129612,29887,69516,68285,27584,69482,63611,2303,69929,4674,27651,67846,61327,59590,71564,131885,31918,73375,71886,28594,73269,65372,3324,74283,6514,27672,69475,59999,60090,74718,127811,34211,75615,74029,30810,75464,67852,3401,76976,6177,25879,73532,53782,61256,78311,127066,35978,78463,75560,32584,78368,69607,3394,79370,5953,25278,78095,51506,63195,81228,127475,37756,81229,76714,34110,81156,70403,3646,81911,6311,25439,81226,50761,67121,1347288,128587,39321,1529030,76490,35492,1527235,70245,3829,1543227,6245,27800,1144111,52097,71979,84739,134221,43757,91411,81328,39642,91382,74699,4115,91698,6629,28222,74395,52893
"강원","7분위",53537,88757,130978,27230,85588,69277,23170,85520,59619,4060,85973,9658,26307,92038,61701,56877,92254,137835,30903,90637,77970,24790,90416,63011,6113,91533,14959,25974,94178,59865,58459,95815,137341,32091,93219,78358,26325,93041,65052,5766,94032,13306,26368,98974,58983,59914,100003,137073,33613,96480,79465,27941,96364,67241,5672,97055,12224,26301,104505,57608,61625,103348,136220,35410,99350,80721,29603,99209,68836,5807,100072,11885,26215,108747,55499,60628,1773828,127218,36525,1855596,79291,30218,1850965,67440,6307,1875871,11851,24103,1675413,47927,59245,107525,118871,39310,110110,82806,32905,109965,70828,6405,110852,11978,19935,102428,36065
"강원","8분위",47690,115137,127309,24994,108525,73211,18654,108184,53620,6340,109530,19591,22696,122417,54098,53598,119625,143986,30732,115359,90169,19785,114484,56835,10947,116941,33334,22866,125359,53817,54039,123822,141304,31827,118239,90293,21478,117490,59819,10349,119793,30474,22212,131822,51011,55684,128665,143075,33856,122305,93924,23683,121733,64404,10173,123637,29520,21828,138529,49151,57143,132627,142844,35285,125966,94244,25356,125468,66683,9929,127238,27561,21858,143380,48600,59688,2328729,141074,36884,2348333,94014,27351,2333441,69007,9533,2381368,25007,22804,2302333,47060,62622,136777,142589,38746,138508,94799,29109,137997,70628,9637,140054,24171,23876,133966,47790
"강원","9분위",47332,152530,144777,29339,145771,99619,17468,145499,57456,11871,146171,42163,17993,163551,45158,55592,157908,168240,36977,153108,122299,17988,152805,58956,18989,153395,63343,18615,167444,45941,56913,162714,169837,38650,157091,125912,19251,156626,61519,19399,157552,64393,18263,174615,43925,57864,168811,169281,39576,162688,125877,20253,162054,62823,19323,163353,63054,18288,182061,43404,59236,174148,168740,40142,167681,124490,21049,166815,63063,19093,168635,61427,19094,187744,44250,62508,3178278,171258,41304,3145512,124771,22159,3112113,64810,19145,3169066,59961,21204,3240305,46487,63992,185212,169323,41977,183594,122585,23288,182174,65323,18689,185363,57262,22015,188297,46738
"강원","10분위",37273,246699,117671,21745,243207,76853,15596,258547,56268,6149,204301,20585,15528,251589,40818,40434,259830,124988,24757,260910,84574,16165,283506,56788,8592,218397,27786,15677,258124,40414,40755,258416,125137,25457,252665,86072,16345,274863,57182,9112,212846,28890,15298,267985,39065,42318,266727,128107,27137,261038,89924,17430,284204,59509,9707,219440,30415,15181,276897,38183,44902,275919,133722,29011,271278,94103,18517,296687,61888,10494,226444,32215,15891,284392,39619,46476,5339070,133232,29678,5134955,92801,19196,5721961,61570,10482,4119542,31231,16798,5677089,40431,48263,308608,135659,30702,300761,94265,20270,328546,63427,10432,246773,30838,17561,322327,41394
